# Davenport 1961
time_s,U_ms,u_turbulent_ms,F_drag_N
32.5000,23.3534,3.3534,2004.2763
32.5500,20.7490,0.7490,1582.1700
32.6000,21.1613,1.1613,1645.6737
32.6500,22.8705,2.8705,1922.2498
32.7000,22.2244,2.2244,1815.1725
32.7500,21.7808,1.7808,1743.4349
32.8000,21.2862,1.2862,1665.1539
32.8500,22.5441,2.5441,1867.7617
32.9000,21.8038,1.8038,1747.1132
32.9500,21.5510,1.5510,1706.8305
33.0000,21.2396,1.2396,1657.8653
33.0500,20.5259,0.5259,1548.3303
33.1000,20.6111,0.6111,1561.2105
33.1500,22.2335,2.2335,1816.6615
33.2000,22.2172,2.2172,1814.0014
33.2500,23.1881,3.1881,1976.0052
33.3000,23.6060,3.6060,2047.8634
33.3500,21.8999,1.8999,1762.5521
33.4000,20.6250,0.6250,1563.3050
33.4500,20.1133,0.1133,1486.6982
33.5000,19.4092,-0.5908,1384.4411
33.5500,19.8091,-0.1909,1442.0716
33.6000,20.9782,0.9782,1617.3164
33.6500,21.0858,1.0858,1633.9386
33.7000,19.5098,-0.4902,1398.8257
33.7500,19.9049,-0.0951,1456.0470
33.8000,20.0145,0.0145,1472.1316
33.8500,20.5070,0.5070,1545.4769
33.9000,20.4017,0.4017,1529.6441
33.9500,20.8843,0.8843,1602.8660
34.0000,21.2107,1.2107,1653.3528
34.0500,20.4254,0.4254,1533.2026
34.1000,20.3841,0.3841,1527.0059
34.1500,20.4839,0.4839,1541.9925
34.2000,19.1218,-0.8782,1343.7401
34.2500,20.1658,0.1658,1494.4694
34.3000,20.3204,0.3204,1517.4805
34.3500,19.1513,-0.8487,1347.8926
34.4000,19.7157,-0.2843,1428.4978
34.4500,19.5004,-0.4996,1397.4746
34.5000,21.1026,1.1026,1636.5513
34.5500,21.4399,1.4399,1689.2814
34.6000,20.7896,0.7896,1588.3559
34.6500,21.7368,1.7368,1736.3909
34.7000,21.1902,1.1902,1650.1594
34.7500,20.1144,0.1144,1486.8714
34.8000,19.4068,-0.5932,1384.0896
34.8500,20.6421,0.6421,1565.9011
34.9000,21.3474,1.3474,1674.7422
34.9500,20.7739,0.7739,1585.9615
35.0000,20.8516,0.8516,1597.8445
35.0500,21.1942,1.1942,1650.7843
35.1000,20.1918,0.1918,1498.3330
35.1500,20.3981,0.3981,1529.1007
35.2000,20.5854,0.5854,1557.3084
35.2500,20.2777,0.2777,1511.0987
35.3000,21.0460,1.0460,1627.7821
35.3500,22.8412,2.8412,1917.3252
35.4000,22.9461,2.9461,1934.9790
35.4500,22.7680,2.7680,1905.0528
35.5000,22.9272,2.9272,1931.7859
35.5500,22.9090,2.9090,1928.7155
35.6000,20.8819,0.8819,1602.5026
35.6500,20.3624,0.3624,1523.7540
35.7000,20.1480,0.1480,1491.8412
35.7500,22.3175,2.3175,1830.4059
35.8000,22.0138,2.0138,1780.9401
35.8500,20.4253,0.4253,1533.1802
35.9000,21.1008,1.1008,1636.2631
35.9500,21.2252,1.2252,1655.6229
36.0000,20.9713,0.9713,1616.2435
36.0500,20.5552,0.5552,1552.7490
36.1000,20.1118,0.1118,1486.4796
36.1500,18.1340,-1.8660,1208.4968
36.2000,17.9501,-2.0499,1184.1105
36.2500,19.1350,-0.8650,1345.6017
36.3000,19.8745,-0.1255,1451.6034
36.3500,20.7849,0.7849,1587.6414
36.4000,21.3461,1.3461,1674.5323
36.4500,20.1011,0.1011,1484.9025
36.5000,21.0463,1.0463,1627.8301
36.5500,23.1011,3.1011,1961.2063
36.6000,21.9605,1.9605,1772.3111
36.6500,20.9021,0.9021,1605.6061
36.7000,22.0801,2.0801,1791.6732
36.7500,21.6219,1.6219,1718.0913
36.8000,20.6059,0.6059,1560.4169
36.8500,22.4245,2.4245,1848.0089
36.9000,22.6761,2.6761,1889.6989
36.9500,22.9774,2.9774,1940.2485
37.0000,22.4917,2.4917,1859.0945
37.0500,23.4893,3.4893,2027.6664
37.1000,23.9080,3.9080,2100.6072
37.1500,23.2641,3.2641,1988.9738
37.2000,22.2053,2.2053,1812.0573
37.2500,21.2470,1.2470,1659.0186
37.3000,19.3544,-0.6456,1376.6225
37.3500,20.4379,0.4379,1535.0703
37.4000,20.8301,0.8301,1594.5608
37.4500,20.5109,0.5109,1546.0648
37.5000,19.2573,-0.7427,1362.8521
37.5500,21.0472,1.0472,1627.9613
37.6000,21.9658,1.9658,1773.1770
37.6500,21.8108,1.8108,1748.2423
37.7000,21.2785,1.2785,1663.9524
37.7500,20.8489,0.8489,1597.4348
37.8000,20.9599,0.9599,1614.4864
37.8500,19.4733,-0.5267,1393.5974
37.9000,19.3143,-0.6857,1370.9314
37.9500,19.4383,-0.5617,1388.5913
38.0000,19.3030,-0.6970,1369.3217
38.0500,17.4528,-2.5472,1119.4038
38.1000,16.5588,-3.4412,1007.6681
38.1500,16.9292,-3.0708,1053.2488
38.2000,16.2110,-3.7890,965.7802
38.2500,17.3281,-2.6719,1103.4664
38.3000,17.6133,-2.3867,1140.0946
38.3500,17.7118,-2.2882,1152.8799
38.4000,16.8576,-3.1424,1044.3559
38.4500,14.9918,-5.0082,825.9688
38.5000,15.6531,-4.3469,900.4523
38.5500,15.5014,-4.4986,883.0824
38.6000,16.0427,-3.9573,945.8258
38.6500,14.3867,-5.6133,760.6410
38.7000,14.8187,-5.1813,807.0074
38.7500,16.6156,-3.3844,1014.5835
38.8000,14.5962,-5.4038,782.9596
38.8500,15.7103,-4.2897,907.0421
38.9000,14.6807,-5.3193,792.0517
38.9500,14.7649,-5.2351,801.1548
39.0000,13.1429,-6.8571,634.8078
39.0500,13.4016,-6.5984,660.0384
39.1000,13.9984,-6.0016,720.1334
39.1500,14.1812,-5.8188,739.0674
39.2000,14.0730,-5.9270,727.8341
39.2500,14.1083,-5.8917,731.4856
39.3000,13.1197,-6.8803,632.5692
39.3500,13.8378,-6.1622,703.7039
39.4000,15.3039,-4.6961,860.7141
39.4500,15.3911,-4.6089,870.5598
39.5000,14.5160,-5.4840,774.3761
39.5500,15.4483,-4.5517,877.0359
39.6000,15.5639,-4.4361,890.2179
39.6500,16.2158,-3.7842,966.3455
39.7000,18.5776,-1.4224,1268.3434
39.7500,17.8356,-2.1644,1169.0527
39.8000,17.8544,-2.1456,1171.5194
39.8500,19.2364,-0.7636,1359.8944
39.9000,20.2025,0.2025,1499.9225
39.9500,20.2997,0.2997,1514.3893
40.0000,18.9815,-1.0185,1324.0941
40.0500,19.4041,-0.5959,1383.7047
40.1000,19.0233,-0.9767,1329.9368
40.1500,18.2854,-1.7146,1228.7632
40.2000,18.4292,-1.5708,1248.1564
40.2500,19.4919,-0.5081,1396.2644
40.3000,20.2046,0.2046,1500.2321
40.3500,20.3058,0.3058,1515.3002
40.4000,21.0095,1.0095,1622.1428
40.4500,20.2682,0.2682,1509.6869
40.5000,19.6914,-0.3086,1424.9864
40.5500,20.1441,0.1441,1491.2651
40.6000,20.7598,0.7598,1583.8078
40.6500,21.7245,1.7245,1734.4344
40.7000,23.0513,3.0513,1952.7582
40.7500,23.1370,3.1370,1967.2977
40.8000,22.5178,2.5178,1863.4177
40.8500,20.8485,0.8485,1597.3724
40.9000,21.1113,1.1113,1637.8979
40.9500,20.4346,0.4346,1534.5802
41.0000,21.5899,1.5899,1713.0069
41.0500,21.0375,1.0375,1626.4708
41.1000,19.5813,-0.4187,1409.0906
41.1500,20.7160,0.7160,1577.1286
41.2000,20.1190,0.1190,1487.5403
41.2500,20.1631,0.1631,1494.0669
41.3000,19.5568,-0.4432,1405.5667
41.3500,20.2895,0.2895,1512.8662
41.4000,21.5729,1.5729,1710.3105
41.4500,22.1041,2.1041,1795.5798
41.5000,21.9242,1.9242,1766.4652
41.5500,21.9779,1.9779,1775.1207
41.6000,22.1377,2.1377,1801.0431
41.6500,22.2031,2.2031,1811.7008
41.7000,20.6505,0.6505,1567.1734
41.7500,19.4440,-0.5560,1389.4106
41.8000,19.0813,-0.9187,1338.0498
41.8500,19.3877,-0.6123,1381.3647
41.9000,19.5700,-0.4300,1407.4766
41.9500,20.6960,0.6960,1574.0993
42.0000,21.4269,1.4269,1687.2310
42.0500,21.6339,1.6339,1720.0015
42.1000,21.4452,1.4452,1690.1168
42.1500,21.1816,1.1816,1648.8292
42.2000,20.9757,0.9757,1616.9214
42.2500,20.8091,0.8091,1591.3469
42.3000,20.2498,0.2498,1506.9533
42.3500,19.8387,-0.1613,1446.3876
42.4000,19.7005,-0.2995,1426.2998
42.4500,19.1170,-0.8830,1343.0641
42.5000,19.2039,-0.7961,1355.3050
42.5500,20.5969,0.5969,1559.0475
42.6000,21.0241,1.0241,1624.3993
42.6500,20.6974,0.6974,1574.3072
42.7000,22.9725,2.9725,1939.4347
42.7500,23.0101,3.0101,1945.7840
42.8000,22.4404,2.4404,1850.6316
42.8500,20.7096,0.7096,1576.1684
42.9000,21.5004,1.5004,1698.8257
42.9500,23.2494,3.2494,1986.4590
43.0000,23.3978,3.3978,2011.9070
43.0500,22.6975,2.6975,1893.2779
43.1000,24.4028,4.4028,2188.4506
43.1500,23.4047,3.4047,2013.0830
43.2000,22.6713,2.6713,1888.9104
43.2500,22.0599,2.0599,1788.3982
43.3000,21.1092,1.1092,1637.5813
43.3500,22.3980,2.3980,1843.6315
43.4000,21.3277,1.3277,1671.6519
43.4500,18.3733,-1.6267,1240.6045
43.5000,18.8843,-1.1157,1310.5683
43.5500,19.5550,-0.4450,1405.3094
43.6000,19.6199,-0.3801,1414.6563
43.6500,19.4225,-0.5775,1386.3272
43.7000,18.6569,-1.3431,1279.1900
43.7500,19.5593,-0.4407,1405.9341
43.8000,18.7763,-1.2237,1295.6230
43.8500,17.7208,-2.2792,1154.0499
43.9000,16.8263,-3.1737,1040.4827
43.9500,16.5237,-3.4763,1003.3898
44.0000,16.5820,-3.4180,1010.4914
44.0500,17.0814,-2.9186,1072.2700
44.1000,18.8328,-1.1672,1303.4295
44.1500,20.1243,0.1243,1488.3246
44.2000,20.2077,0.2077,1500.6950
44.2500,20.2246,0.2246,1503.1947
44.3000,19.9377,-0.0623,1460.8617
44.3500,19.2790,-0.7210,1365.9290
44.4000,20.5838,0.5838,1557.0643
44.4500,22.2866,2.2866,1825.3376
44.5000,20.0399,0.0399,1475.8673
44.5500,19.7314,-0.2686,1430.7751
44.6000,20.9539,0.9539,1613.5667
44.6500,19.5192,-0.4808,1400.1690
44.7000,18.8278,-1.1722,1302.7424
44.7500,19.4034,-0.5966,1383.6100
44.8000,19.5660,-0.4340,1406.8905
44.8500,19.2094,-0.7906,1356.0856
44.9000,17.5901,-2.4099,1137.0836
44.9500,16.2225,-3.7775,967.1442
45.0000,16.1132,-3.8868,954.1580
45.0500,16.6950,-3.3050,1024.3126
45.1000,16.5705,-3.4295,1009.0838
45.1500,16.0866,-3.9134,951.0073
45.2000,16.0622,-3.9378,948.1234
45.2500,16.3318,-3.6682,980.2194
45.3000,15.2220,-4.7780,851.5352
45.3500,14.9183,-5.0817,817.8894
45.4000,15.8666,-4.1334,925.1721
45.4500,16.0274,-3.9726,944.0271
45.5000,14.9376,-5.0624,820.0059
45.5500,14.9579,-5.0421,822.2397
45.6000,14.0525,-5.9475,725.7171
45.6500,14.3686,-5.6314,758.7285
45.7000,14.9667,-5.0333,823.2047
45.7500,16.9029,-3.0971,1049.9780
45.8000,17.0987,-2.9013,1074.4468
45.8500,15.7200,-4.2800,908.1561
45.9000,16.0826,-3.9174,950.5417
45.9500,16.5617,-3.4383,1008.0191
46.0000,18.7938,-1.2062,1298.0383
46.0500,20.0673,0.0673,1479.9071
46.1000,18.8797,-1.1203,1309.9290
46.1500,18.5453,-1.4547,1263.9420
46.2000,18.3321,-1.6679,1235.0391
46.2500,18.7887,-1.2113,1297.3309
46.3000,17.2328,-2.7672,1091.3661
46.3500,18.0844,-1.9156,1201.8932
46.4000,19.5650,-0.4350,1406.7465
46.4500,21.7912,1.7912,1745.0958
46.5000,22.5922,2.5922,1875.7457
46.5500,23.8246,3.8246,2085.9704
46.6000,23.8677,3.8677,2093.5230
46.6500,24.0523,4.0523,2126.0301
46.7000,24.8054,4.8054,2261.2484
46.7500,25.5272,5.5272,2394.7616
46.8000,25.0603,5.0603,2307.9639
46.8500,23.8294,3.8294,2086.8136
46.9000,23.9341,3.9341,2105.1924
46.9500,23.2238,3.2238,1982.0996
47.0000,25.6585,5.6585,2419.4736
47.0500,25.8833,5.8833,2462.0528
47.1000,26.3049,6.3049,2542.9029
47.1500,25.3257,5.3257,2357.1110
47.2000,25.4310,5.4310,2376.7576
47.2500,26.1101,6.1101,2505.3940
47.3000,25.9509,5.9509,2474.9277
47.3500,25.1550,5.1550,2325.4363
47.4000,25.9206,5.9206,2469.1482
47.4500,25.6912,5.6912,2425.6329
47.5000,25.4818,5.4818,2386.2626
47.5500,25.6304,5.6304,2414.1749
47.6000,26.0452,6.0452,2492.9495
47.6500,26.8253,6.8253,2644.5250
47.7000,28.9313,8.9313,3076.0580
47.7500,28.4878,8.4878,2982.4695
47.8000,28.1567,8.1567,2913.5335
47.8500,27.7630,7.7630,2832.6233
47.9000,27.6423,7.6423,2808.0581
47.9500,26.8031,6.8031,2640.1407
48.0000,27.1724,7.1724,2713.3914
48.0500,25.7554,5.7554,2437.7696
48.1000,25.3624,5.3624,2363.9452
48.1500,24.1925,4.1925,2150.8926
48.2000,24.0673,4.0673,2128.6916
48.2500,25.0064,5.0064,2298.0559
48.3000,25.3081,5.3081,2353.8320
48.3500,23.1695,3.1695,1972.8401
48.4000,22.3341,2.3341,1833.1333
48.4500,23.2474,3.2474,1986.1307
48.5000,22.0507,2.0507,1786.9085
48.5500,23.2517,3.2517,1986.8620
48.6000,24.3334,4.3334,2176.0148
48.6500,23.1509,3.1509,1969.6629
48.7000,21.4934,1.4934,1697.7212
48.7500,22.7532,2.7532,1902.5837
48.8000,24.9093,4.9093,2280.2380
48.8500,24.2734,4.2734,2165.3074
48.9000,23.0821,3.0821,1957.9744
48.9500,24.3294,4.3294,2175.3033
49.0000,25.0374,5.0374,2303.7515
49.0500,25.1366,5.1366,2322.0368
49.1000,23.1961,3.1961,1977.3706
49.1500,22.7610,2.7610,1903.8818
49.2000,24.5762,4.5762,2219.6533
49.2500,23.7233,3.7233,2068.2638
49.3000,23.9636,3.9636,2110.3852
49.3500,24.2754,4.2754,2165.6673
49.4000,22.4947,2.4947,1859.5944
49.4500,20.8659,0.8659,1600.0456
49.5000,21.7903,1.7903,1744.9547
49.5500,21.5898,1.5898,1712.9951
49.6000,19.8248,-0.1752,1444.3626
49.6500,19.1395,-0.8605,1346.2267
49.7000,19.5985,-0.4015,1411.5738
49.7500,18.4673,-1.5327,1253.3213
49.8000,19.0946,-0.9054,1339.9247
49.8500,18.7232,-1.2768,1288.3056
49.9000,18.9729,-1.0271,1322.8963
49.9500,17.9219,-2.0781,1180.3947
50.0000,17.6423,-2.3577,1143.8432
50.0500,16.7850,-3.2150,1035.3862
50.1000,17.3637,-2.6363,1108.0080
50.1500,17.4757,-2.5243,1122.3474
50.2000,17.6868,-2.3132,1149.6288
50.2500,18.7671,-1.2329,1294.3531
50.3000,17.7588,-2.2412,1159.0003
50.3500,17.4725,-2.5275,1121.9372
50.4000,17.6281,-2.3719,1142.0121
50.4500,17.6068,-2.3932,1139.2477
50.5000,15.9584,-4.0416,935.9149
50.5500,16.2263,-3.7737,967.5960
50.6000,17.5923,-2.4077,1137.3710
50.6500,17.0318,-2.9682,1066.0546
50.7000,16.0763,-3.9237,949.7982
50.7500,16.3254,-3.6746,979.4564
50.8000,16.6914,-3.3086,1023.8713
50.8500,17.7678,-2.2322,1160.1746
50.9000,17.8272,-2.1728,1167.9480
50.9500,17.6096,-2.3904,1139.6145
51.0000,18.0463,-1.9537,1196.8375
51.0500,18.3959,-1.6041,1243.6493
51.1000,17.8759,-2.1241,1174.3325
51.1500,17.7740,-2.2260,1160.9871
51.2000,18.2816,-1.7184,1228.2485
51.2500,19.5072,-0.4928,1398.4541
51.3000,19.3907,-0.6093,1381.7934
51.3500,17.7476,-2.2524,1157.5402
51.4000,16.2132,-3.7868,966.0445
51.4500,15.4569,-4.5431,878.0115
51.5000,14.7101,-5.2899,795.2215
51.5500,16.8355,-3.1645,1041.6181
51.6000,16.4130,-3.5870,989.9988
51.6500,15.0656,-4.9344,834.1249
51.7000,15.8589,-4.1411,924.2826
51.7500,15.3849,-4.6151,869.8506
51.8000,13.9051,-6.0949,710.5633
51.8500,14.9734,-5.0266,823.9473
51.9000,14.3571,-5.6429,757.5145
51.9500,14.0920,-5.9080,729.7981
52.0000,14.5492,-5.4508,777.9221
52.0500,15.1751,-4.8249,846.2885
52.1000,14.7816,-5.2184,802.9752
52.1500,13.3942,-6.6058,659.3123
52.2000,14.5442,-5.4558,777.3845
52.2500,13.2330,-6.7670,643.5330
52.3000,13.8888,-6.1112,708.9020
52.3500,12.8652,-7.1348,608.2588
52.4000,12.1684,-7.8316,544.1611
52.4500,13.2430,-6.7570,644.5151
52.5000,14.7458,-5.2542,799.0849
52.5500,14.7128,-5.2872,795.5114
52.6000,13.6937,-6.3063,689.1220
52.6500,14.0948,-5.9052,730.0878
52.7000,14.6359,-5.3641,787.2176
52.7500,13.5775,-6.4225,677.4849
52.8000,13.9379,-6.0621,713.9232
52.8500,13.8605,-6.1395,706.0144
52.9000,12.4632,-7.5368,570.8387
52.9500,13.7013,-6.2987,689.8910
53.0000,13.5465,-6.4535,674.3938
53.0500,13.0278,-6.9722,623.7302
53.1000,13.6312,-6.3688,682.8493
53.1500,12.5644,-7.4356,580.1548
53.2000,13.1955,-6.8045,639.8923
53.2500,14.1856,-5.8144,739.5266
53.3000,12.8161,-7.1839,603.6308
53.3500,13.2680,-6.7320,646.9476
53.4000,12.9976,-7.0024,620.8488
53.4500,12.5598,-7.4402,579.7242
53.5000,11.9784,-8.0216,527.2935
53.5500,11.4371,-8.5629,480.7154
53.6000,13.4434,-6.5566,664.1638
53.6500,13.2047,-6.7953,640.7923
53.7000,12.8930,-7.1070,610.8935
53.7500,12.5331,-7.4669,577.2620
53.8000,12.1694,-7.8306,544.2436
53.8500,10.7232,-9.2768,422.5789
53.9000,10.1804,-9.8196,380.8799
53.9500,10.7601,-9.2399,425.4878
54.0000,11.4185,-8.5815,479.1525
54.0500,11.9929,-8.0071,528.5749
54.1000,11.9248,-8.0752,522.5923
54.1500,12.9331,-7.0669,614.6974
54.2000,12.5815,-7.4185,581.7353
54.2500,12.9954,-7.0046,620.6347
54.3000,13.8356,-6.1644,703.4795
54.3500,14.1455,-5.8545,735.3472
54.4000,14.2533,-5.7467,746.6029
54.4500,13.3558,-6.6442,655.5384
54.5000,13.5463,-6.4537,674.3733
54.5500,14.2459,-5.7541,745.8203
54.6000,14.7623,-5.2377,800.8714
54.6500,14.1466,-5.8534,735.4624
54.7000,14.9166,-5.0834,817.7091
54.7500,14.2577,-5.7423,747.0620
54.8000,13.5542,-6.4458,675.1595
54.8500,13.5513,-6.4487,674.8712
54.9000,12.1796,-7.8204,545.1594
54.9500,12.0500,-7.9500,533.6187
55.0000,11.7312,-8.2688,505.7605
55.0500,13.0096,-6.9904,621.9927
55.1000,14.3092,-5.6908,752.4658
55.1500,13.6923,-6.3077,688.9895
55.2000,12.9994,-7.0006,621.0175
55.2500,12.9357,-7.0643,614.9454
55.3000,14.4742,-5.5258,769.9267
55.3500,15.5282,-4.4718,886.1361
55.4000,15.7576,-4.2424,912.5150
55.4500,16.2426,-3.7574,969.5475
55.5000,17.5860,-2.4140,1136.5570
55.5500,18.1981,-1.8019,1217.0542
55.6000,17.4845,-2.5155,1123.4787
55.6500,17.1620,-2.8380,1082.4176
55.7000,17.1418,-2.8582,1079.8613
55.7500,14.5265,-5.4735,775.5005
55.8000,16.6643,-3.3357,1020.5464
55.8500,17.7450,-2.2550,1157.1996
55.9000,18.7650,-1.2350,1294.0622
55.9500,16.7952,-3.2048,1036.6344
56.0000,16.4045,-3.5955,988.9659
56.0500,16.9869,-3.0131,1060.4373
56.1000,17.0755,-2.9245,1071.5251
56.1500,16.4540,-3.5460,994.9435
56.2000,15.3659,-4.6341,867.7075
56.2500,15.9171,-4.0829,931.0707
56.3000,18.3778,-1.6222,1241.2098
56.3500,18.7716,-1.2284,1294.9690
56.4000,18.1736,-1.8264,1213.7716
56.4500,18.8155,-1.1845,1301.0278
56.5000,18.6619,-1.3381,1279.8846
56.5500,19.3210,-0.6790,1371.8797
56.6000,17.7742,-2.2258,1161.0113
56.6500,17.9556,-2.0444,1184.8349
56.7000,17.5977,-2.4023,1138.0704
56.7500,18.4324,-1.5676,1248.5886
56.8000,17.9089,-2.0911,1178.6809
56.8500,16.8621,-3.1379,1044.9108
56.9000,17.4572,-2.5428,1119.9756
56.9500,16.8527,-3.1473,1043.7516
57.0000,17.5776,-2.4224,1135.4746
57.0500,17.7542,-2.2458,1158.4066
57.1000,17.7767,-2.2233,1161.3376
57.1500,19.3830,-0.6170,1380.6940
57.2000,20.2115,0.2115,1501.2615
57.2500,20.5932,0.5932,1558.4894
57.3000,19.6765,-0.3235,1422.8323
57.3500,17.6682,-2.3318,1147.2118
57.4000,18.9163,-1.0837,1315.0065
57.4500,19.6189,-0.3811,1414.5128
57.5000,19.3171,-0.6829,1371.3275
57.5500,18.6621,-1.3379,1279.9112
57.6000,19.9662,-0.0338,1465.0374
57.6500,19.2525,-0.7475,1362.1699
57.7000,20.5575,0.5575,1553.0924
57.7500,21.1660,1.1660,1646.4047
57.8000,21.3911,1.3911,1681.6067
57.8500,21.4769,1.4769,1695.1181
57.9000,21.1955,1.1955,1650.9833
57.9500,22.2147,2.2147,1813.5861
58.0000,22.9351,2.9351,1933.1256
58.0500,21.5669,1.5669,1709.3592
58.1000,19.4302,-0.5698,1387.4293
58.1500,20.1529,0.1529,1492.5594
58.2000,21.3877,1.3877,1681.0639
58.2500,21.1053,1.1053,1636.9647
58.3000,19.7836,-0.2164,1438.3621
58.3500,19.0854,-0.9146,1338.6266
58.4000,19.5663,-0.4337,1406.9359
58.4500,19.5529,-0.4471,1405.0166
58.5000,18.6687,-1.3313,1280.8149
58.5500,19.8256,-0.1744,1444.4699
58.6000,19.3231,-0.6769,1372.1856
58.6500,20.1674,0.1674,1494.7048
58.7000,19.0297,-0.9703,1330.8243
58.7500,19.5428,-0.4572,1403.5615
58.8000,20.9796,0.9796,1617.5232
58.8500,22.5897,2.5897,1875.3277
58.9000,22.1953,2.1953,1810.4278
58.9500,21.5734,1.5734,1710.3799
59.0000,20.9744,0.9744,1616.7298
59.0500,21.6587,1.6587,1723.9426
59.1000,21.0716,1.0716,1631.7384
59.1500,20.8767,0.8767,1601.7008
59.2000,21.6229,1.6229,1718.2509
59.2500,21.2307,1.2307,1656.4810
59.3000,20.9558,0.9558,1613.8607
59.3500,20.9921,0.9921,1619.4528
59.4000,21.5345,1.5345,1704.2309
59.4500,21.4551,1.4551,1691.6752
59.5000,21.3263,1.3263,1671.4259
59.5500,22.3436,2.3436,1834.6968
59.6000,24.0927,4.0927,2133.1790
59.6500,22.8527,2.8527,1919.2599
59.7000,22.2535,2.2535,1819.9255
59.7500,23.8806,3.8806,2095.7968
59.8000,24.1636,4.1636,2145.7641
59.8500,23.5686,3.5686,2041.3843
59.9000,22.3356,2.3356,1833.3772
59.9500,22.3698,2.3698,1839.0025
60.0000,22.8868,2.8868,1924.9817
60.0500,21.9497,1.9497,1770.5702
60.1000,20.6367,0.6367,1565.0812
60.1500,21.3183,1.3183,1670.1739
60.2000,22.2007,2.2007,1811.3092
60.2500,22.0913,2.0913,1793.4982
60.3000,23.0948,3.0948,1960.1265
60.3500,24.0599,4.0599,2127.3865
60.4000,24.1738,4.1738,2147.5665
60.4500,23.8775,3.8775,2095.2394
60.5000,24.0776,4.0776,2130.5085
60.5500,24.9769,4.9769,2292.6375
60.6000,24.4664,4.4664,2199.8808
60.6500,24.1540,4.1540,2144.0580
60.7000,23.0666,3.0666,1955.3512
60.7500,23.3589,3.3589,2005.2220
60.8000,23.2755,3.2755,1990.9290
60.8500,21.9575,1.9575,1771.8381
60.9000,22.0685,2.0685,1789.7918
60.9500,22.0635,2.0635,1788.9801
61.0000,21.7822,1.7822,1743.6537
61.0500,21.6979,1.6979,1730.1932
61.1000,22.1970,2.1970,1810.6959
61.1500,22.3722,2.3722,1839.3972
61.2000,22.5045,2.5045,1861.2191
61.2500,21.8900,1.8900,1760.9518
61.3000,22.0650,2.0650,1789.2302
61.3500,22.6215,2.6215,1880.6145
61.4000,22.8378,2.8378,1916.7440
61.4500,23.9270,3.9270,2103.9402
61.5000,23.6617,3.6617,2057.5527
61.5500,23.7155,3.7155,2066.9195
61.6000,23.9169,3.9169,2102.1690
61.6500,24.2648,4.2648,2163.7607
61.7000,23.3610,3.3610,2005.5753
61.7500,22.0997,2.0997,1794.8599
61.8000,21.6554,1.6554,1723.4079
61.8500,21.8708,1.8708,1757.8723
61.9000,23.2118,3.2118,1980.0419
61.9500,22.4895,2.4895,1858.7308
62.0000,21.8317,1.8317,1751.5902
62.0500,21.8627,1.8627,1756.5701
62.1000,21.3192,1.3192,1670.3152
62.1500,21.2581,1.2581,1660.7598
62.2000,20.7816,0.7816,1587.1354
62.2500,21.5276,1.5276,1703.1329
62.3000,22.2688,2.2688,1822.4274
62.3500,20.5965,0.5965,1558.9982
62.4000,19.6304,-0.3696,1416.1663
62.4500,20.3142,0.3142,1516.5458
62.5000,20.7985,0.7985,1589.7299
62.5500,21.1801,1.1801,1648.5989
62.6000,19.8601,-0.1399,1449.5044
62.6500,18.7943,-1.2057,1298.1038
62.7000,18.6953,-1.3047,1284.4594
62.7500,18.3308,-1.6692,1234.8687
62.8000,17.8580,-2.1420,1171.9930
62.8500,18.4124,-1.5876,1245.8831
62.9000,17.9637,-2.0363,1185.9089
62.9500,18.7109,-1.2891,1286.6107
63.0000,19.6815,-0.3185,1423.5549
63.0500,18.7086,-1.2914,1286.2886
63.1000,18.9252,-1.0748,1316.2494
63.1500,18.6365,-1.3635,1276.4023
63.2000,19.2956,-0.7044,1368.2811
63.2500,19.5709,-0.4291,1407.5953
63.3000,18.2470,-1.7530,1223.5995
63.3500,18.4420,-1.5580,1249.9007
63.4000,19.8843,-0.1157,1453.0460
63.4500,20.0398,0.0398,1475.8589
63.5000,19.6690,-0.3310,1421.7419
63.5500,19.0640,-0.9360,1335.6244
63.6000,18.3723,-1.6277,1240.4616
63.6500,18.5498,-1.4502,1264.5481
63.7000,17.8006,-2.1994,1164.4638
63.7500,17.7279,-2.2721,1154.9751
63.8000,17.2647,-2.7353,1095.4095
63.8500,17.8537,-2.1463,1171.4198
63.9000,18.6452,-1.3548,1277.5889
63.9500,19.0646,-0.9354,1335.7183
64.0000,18.7868,-1.2132,1297.0620
64.0500,19.8008,-0.1992,1440.8562
64.1000,20.6400,0.6400,1565.5821
64.1500,19.5621,-0.4379,1406.3303
64.2000,18.9411,-1.0589,1318.4583
64.2500,20.8096,0.8096,1591.4175
64.3000,19.7182,-0.2818,1428.8714
64.3500,18.7805,-1.2195,1296.1958
64.4000,18.9026,-1.0974,1313.1093
64.4500,19.9219,-0.0781,1458.5459
64.5000,18.7094,-1.2906,1286.3995
64.5500,17.6221,-2.3779,1141.2266
64.6000,18.7558,-1.2442,1292.7948
64.6500,18.5242,-1.4758,1261.0600
64.7000,20.5585,0.5585,1553.2516
64.7500,21.4058,1.4058,1683.9215
64.8000,22.4716,2.4716,1855.7778
64.8500,21.5261,1.5261,1702.9032
64.9000,21.9411,1.9411,1769.1861
64.9500,19.4974,-0.5026,1397.0430
65.0000,18.0329,-1.9671,1195.0623
65.0500,17.4841,-2.5159,1123.4279
65.1000,18.2038,-1.7962,1217.8128
65.1500,17.1444,-2.8556,1080.1988
65.2000,16.6121,-3.3879,1014.1595
